ID,Date,Description,Amount
5341,15/12/10,Test11,301.00
5342,15/11/5,Test89,-273.00
5343,15/8/18,Test95,94.00
5344,15/12/17,Test68,807.00
5345,15/5/11,Test42,-519.00
5346,15/10/21,Test19,-461.99
5347,15/3/12,Test9,-699.00
5348,15/5/16,Test53,329.00
5349,15/4/17,Test56,-521.99
5350,15/4/4,Test78,-931.00
5351,15/10/31,Test56,390.00
5352,15/4/25,Test87,679.00
5353,15/1/23,Test38,-527.99
5354,15/9/5,Test57,891.99
5355,15/6/21,Test87,965.99
5356,15/3/8,Test4,-417.00
5357,15/8/10,Test31,-165.00
5358,15/5/23,Test9,36.00
5359,15/10/19,Test66,-415.00
5360,15/5/16,Test27,993.99
5361,15/2/7,Test96,464.99
5362,15/3/19,Test47,829.00
5363,15/4/19,Test61,603.00
5364,15/9/29,Test78,63.99
5365,15/3/5,Test14,644.99
5366,15/1/26,Test61,715.99
5367,15/4/3,Test59,955.00
5368,15/5/13,Test37,-496.00
5369,15/5/14,Test31,304.00
5370,15/9/21,Test4,-238.99
5371,15/7/25,Test68,368.00
5372,15/8/26,Test36,986.00
5373,15/2/26,Test66,138.00
5374,15/7/23,Test6,-434.99
5375,15/2/12,Test20,978.99
5376,15/12/9,Test99,-309.99
5377,15/1/14,Test86,-845.00
5378,15/10/1,Test75,731.00
5379,15/7/19,Test22,-307.00
5380,15/8/22,Test26,-464.00
5381,15/9/29,Test38,893.00
5382,15/11/7,Test1,-945.00
5383,15/6/13,Test91,-5.00
5384,15/12/5,Test41,-603.00
5385,15/4/28,Test4,139.99
5386,15/10/29,Test19,-266.00
5387,15/8/8,Test61,904.00
5388,15/11/23,Test28,-510.00
5389,15/1/6,Test26,-208.00
5390,15/8/15,Test57,-366.99
5391,15/1/16,Test34,316.00
5392,15/3/5,Test97,-613.00
5393,15/5/31,Test93,452.00
5394,15/8/14,Test40,337.00
5395,15/11/13,Test59,83.00
5396,15/2/2,Test12,-433.99
5397,15/5/6,Test95,-5.99
5398,15/5/24,Test78,566.00
5399,15/8/29,Test75,969.99
5400,15/8/16,Test34,973.00
5401,15/12/3,Test92,-527.00
5402,15/12/24,Test35,-575.00
5403,15/7/7,Test33,-697.00
5404,15/10/12,Test9,999.00
5405,15/3/16,Test99,990.00
5406,15/9/9,Test16,767.99
5407,15/11/29,Test11,-2.00
5408,15/11/21,Test13,-982.00
5409,15/10/2,Test81,-83.00
5410,15/7/18,Test77,326.00
5411,15/4/1,Test33,-702.00
5412,15/4/14,Test90,481.00
5413,15/1/12,Test76,507.00
5414,15/11/30,Test31,-356.00
5415,15/1/29,Test1,-992.00
5416,15/3/3,Test46,712.00
5417,15/4/13,Test40,990.00
5418,15/1/29,Test37,599.00
5419,15/11/22,Test18,-787.99
5420,15/6/9,Test74,658.00
5421,15/3/25,Test48,-650.00
5422,15/2/9,Test57,-373.99
5423,15/7/26,Test35,940.00
5424,15/12/24,Test98,991.00
5425,15/8/10,Test30,680.00
5426,15/5/30,Test41,-81.00
5427,15/4/12,Test20,982.99
5428,15/4/2,Test31,505.99
5429,15/9/8,Test88,247.00
5430,15/2/9,Test66,-187.99
5431,15/9/19,Test32,-739.00
5432,15/10/26,Test79,-365.00
5433,15/4/7,Test90,954.00
5434,15/1/15,Test29,-272.00
5435,15/11/27,Test70,-296.00
5436,15/3/14,Test90,-901.00
5437,15/9/31,Test12,637.00
5438,15/5/23,Test36,232.99
5439,15/12/30,Test54,844.00
5440,15/9/18,Test31,611.00
5441,15/5/6,Test99,-468.00
5442,15/6/25,Test36,189.99
5443,15/11/28,Test64,548.00
5444,15/7/15,Test3,-763.00
5445,15/8/14,Test42,670.00
5446,15/9/5,Test25,-822.00
5447,15/5/5,Test10,633.99
5448,15/10/9,Test94,50.00
5449,15/6/7,Test79,-792.00
5450,15/10/4,Test17,-915.00
5451,15/12/16,Test72,-642.00
5452,15/3/11,Test45,904.00
5453,15/6/24,Test25,139.00
5454,15/2/29,Test60,-336.99
5455,15/6/28,Test79,474.00
5456,15/2/2,Test97,-624.00
5457,15/4/6,Test66,352.99
5458,15/9/18,Test8,463.00
5459,15/5/4,Test34,882.00
5460,15/7/25,Test52,987.00
5461,15/4/31,Test23,-902.00
5462,15/2/17,Test85,518.00
5463,15/8/4,Test3,24.00
5464,15/11/31,Test84,-957.00
5465,15/11/12,Test81,-522.00
5466,15/5/1,Test22,810.00
5467,15/12/19,Test25,391.00
5468,15/12/9,Test59,975.99
5469,15/8/2,Test39,560.00
5470,15/10/10,Test6,654.00
5471,15/11/22,Test21,538.00
5472,15/5/3,Test20,-41.00
5473,15/1/29,Test27,97.00
5474,15/3/15,Test59,15.00
5475,15/3/5,Test85,951.00
5476,15/12/1,Test51,977.00
5477,15/11/22,Test66,-779.00
5478,15/12/5,Test46,137.00
5479,15/8/21,Test58,103.99
5480,15/9/6,Test38,-725.99
5481,15/3/22,Test46,-788.00
5482,15/9/3,Test99,267.00
5483,15/2/4,Test10,717.00
5484,15/8/26,Test56,-745.00
5485,15/1/6,Test41,138.00
5486,15/1/15,Test98,981.00
5487,15/1/15,Test54,-900.00
5488,15/8/18,Test77,-438.00
5489,15/7/19,Test47,334.99
5490,15/3/11,Test79,-328.00
5491,15/8/22,Test40,-423.00
5492,15/8/2,Test75,-394.00
5493,15/11/27,Test9,-304.00
5494,15/5/3,Test51,-443.00
5495,15/9/28,Test82,132.00
5496,15/8/23,Test62,788.00
5497,15/11/17,Test97,-131.00
5498,15/12/12,Test70,262.00
5499,15/9/19,Test83,-397.99
5500,15/1/12,Test7,-712.00
5501,15/2/16,Test31,-406.00
5502,15/5/27,Test80,737.00
5503,15/9/24,Test89,-789.00
5504,15/4/16,Test83,641.00
5505,15/4/5,Test52,959.00
5506,15/1/8,Test25,463.00
5507,15/1/24,Test88,-345.99
5508,15/9/8,Test10,633.00
5509,15/6/14,Test51,557.00
5510,15/8/24,Test18,31.00
5511,15/12/25,Test1,270.00
5512,15/12/14,Test57,-150.00
5513,15/11/12,Test68,-576.99
5514,15/7/8,Test90,-185.00
5515,15/7/4,Test44,-288.00
5516,15/6/19,Test51,-160.99
5517,15/5/5,Test43,-636.00
5518,15/10/16,Test19,790.99
5519,15/9/17,Test77,-673.99
5520,15/8/25,Test6,471.00
5521,15/2/14,Test65,-311.00
5522,15/5/12,Test5,263.00
5523,15/5/16,Test41,226.00
5524,15/9/21,Test14,721.00
5525,15/6/9,Test97,302.00
5526,15/6/4,Test65,-487.00
5527,15/6/30,Test84,188.00
5528,15/10/7,Test79,-753.00
5529,15/11/4,Test77,-884.99
5530,15/6/1,Test17,-640.00
5531,15/6/10,Test15,-24.00
5532,15/2/1,Test30,747.00
5533,15/6/3,Test23,-70.99
5534,15/5/31,Test14,-11.00
5535,15/11/7,Test86,-357.00
5536,15/4/2,Test64,235.00
5537,15/9/28,Test21,-895.00
5538,15/1/9,Test91,457.00
5539,15/3/7,Test47,-28.99
5540,15/10/28,Test13,-672.00
5541,15/9/1,Test6,360.00
5542,15/9/7,Test15,451.00
5543,15/4/1,Test16,868.00
5544,15/8/4,Test69,-761.00
5545,15/1/18,Test98,-306.00
5546,15/9/16,Test27,-799.00
5547,15/11/20,Test2,398.00
5548,15/2/5,Test34,-395.99
5549,15/7/6,Test80,536.99
5550,15/3/16,Test60,791.00
5551,15/6/7,Test72,-44.99
5552,15/8/16,Test57,-380.00
5553,15/5/21,Test11,-622.00
5554,15/10/31,Test57,-231.00
5555,15/8/14,Test55,680.00
5556,15/7/15,Test92,875.00
5557,15/10/11,Test74,-173.00
5558,15/2/24,Test100,361.99
5559,15/11/28,Test54,832.00
5560,15/9/11,Test2,-960.00
5561,15/6/23,Test72,-882.99
5562,15/1/23,Test13,601.00
5563,15/4/12,Test63,892.00
5564,15/8/18,Test88,664.00
5565,15/6/18,Test13,855.00
5566,15/3/25,Test48,-902.00
5567,15/6/7,Test13,210.00
5568,15/1/27,Test17,-749.00
5569,15/10/2,Test18,253.00
5570,15/10/14,Test99,-235.00
5571,15/4/12,Test24,-353.00
5572,15/6/2,Test17,-327.00
5573,15/2/4,Test45,-752.00
5574,15/10/5,Test17,-817.99
5575,15/4/29,Test81,872.00
5576,15/12/21,Test39,-785.99
5577,15/8/30,Test11,89.00
5578,15/1/30,Test13,-1.00
5579,15/10/1,Test68,428.99
5580,15/12/3,Test59,377.00
5581,15/8/23,Test43,-61.00
5582,15/8/28,Test81,-707.00
5583,15/7/19,Test55,668.00
5584,15/12/28,Test73,-558.00
5585,15/12/23,Test55,595.00
5586,15/12/17,Test7,843.00
5587,15/1/26,Test20,978.99
5588,15/10/8,Test63,-27.00
5589,15/9/27,Test95,936.00
5590,15/4/14,Test82,-683.00
5591,15/12/21,Test10,-703.00
5592,15/2/16,Test96,470.00
5593,15/1/10,Test37,543.00
5594,15/9/28,Test65,238.00
5595,15/9/22,Test95,956.00
5596,15/12/20,Test21,-130.00
5597,15/7/3,Test78,-492.00
5598,15/8/14,Test64,-189.00
5599,15/2/4,Test24,-96.00
5600,15/5/18,Test51,311.99
5601,15/3/1,Test56,-641.00
5602,15/11/2,Test69,-590.99
5603,15/7/23,Test18,272.99
5604,15/8/31,Test95,-238.00
5605,15/10/27,Test10,-563.00
5606,15/9/20,Test47,-490.00
5607,15/5/3,Test53,-269.00
5608,15/6/3,Test65,563.99
5609,15/1/23,Test63,-167.99
5610,15/6/26,Test95,376.00
5611,15/9/8,Test14,-429.00
5612,15/7/9,Test63,848.99
5613,15/4/5,Test30,-475.00
5614,15/12/5,Test63,891.00
5615,15/1/11,Test21,68.00
5616,15/8/4,Test50,-531.00
5617,15/5/2,Test53,920.99
5618,15/1/8,Test98,-377.99
5619,15/11/19,Test21,309.00
5620,15/5/8,Test92,-893.00
5621,15/8/29,Test76,-49.00
5622,15/12/10,Test61,630.99
5623,15/9/11,Test85,992.00
5624,15/6/28,Test84,-171.00
5625,15/10/18,Test88,-992.99
5626,15/2/29,Test88,329.00
5627,15/11/28,Test17,719.99
5628,15/8/31,Test23,-729.00
5629,15/1/24,Test90,-231.99
5630,15/7/31,Test69,-893.99
5631,15/8/28,Test6,71.99
5632,15/6/12,Test59,-845.99
5633,15/8/1,Test53,75.00
5634,15/2/10,Test99,-93.99
5635,15/1/24,Test80,-122.00
5636,15/1/13,Test20,-21.00
5637,15/11/9,Test44,-969.00
5638,15/8/11,Test73,270.00
5639,15/6/13,Test88,-833.00
5640,15/2/28,Test71,41.00
5641,15/1/15,Test69,264.00
5642,15/4/28,Test32,-629.99
5643,15/5/25,Test21,-334.99
5644,15/4/11,Test50,19.99
5645,15/11/4,Test34,463.00
5646,15/6/13,Test66,-999.99
5647,15/4/31,Test85,-717.00
5648,15/5/22,Test5,396.00
5649,15/9/11,Test81,-64.99
5650,15/11/5,Test13,827.00
5651,15/1/3,Test89,-164.00
5652,15/9/28,Test52,327.00
5653,15/10/2,Test40,322.00
5654,15/2/17,Test31,885.00
5655,15/10/9,Test73,-903.00
5656,15/1/10,Test70,-953.00
5657,15/11/30,Test64,361.00
5658,15/7/27,Test91,-665.00
5659,15/11/7,Test4,-389.00
5660,15/4/6,Test3,269.00
5661,15/9/29,Test91,954.00
5662,15/4/29,Test95,555.00
5663,15/10/17,Test61,614.00
5664,15/2/15,Test33,-107.00
5665,15/6/29,Test69,278.99
5666,15/1/11,Test20,-846.00
5667,15/9/19,Test64,436.99
5668,15/8/22,Test54,235.00
5669,15/2/25,Test24,-279.00
5670,15/1/19,Test34,196.00
5671,15/2/5,Test99,233.00
5672,15/3/26,Test24,193.00
5673,15/2/4,Test99,-295.00
5674,15/4/3,Test90,-149.00
5675,15/5/18,Test77,-991.00
5676,15/9/16,Test66,-859.00
5677,15/12/21,Test81,-54.00
5678,15/11/19,Test36,504.00
5679,15/9/13,Test80,-587.00
5680,15/4/11,Test87,723.00
5681,15/12/23,Test24,355.00
5682,15/7/23,Test24,-156.99
5683,15/8/12,Test27,138.99
5684,15/1/14,Test85,198.00
5685,15/3/22,Test100,-518.00
5686,15/10/1,Test42,668.00
5687,15/2/27,Test87,399.00
5688,15/2/10,Test3,-501.00
5689,15/5/17,Test66,-466.00
5690,15/4/30,Test97,-257.00
5691,15/8/14,Test28,116.00
5692,15/9/8,Test24,269.00
5693,15/2/5,Test27,-907.00
5694,15/12/18,Test34,504.00
5695,15/2/22,Test26,187.99
5696,15/3/9,Test17,-206.00
5697,15/4/28,Test66,648.00
5698,15/11/12,Test53,679.00
5699,15/10/17,Test46,669.00
5700,15/8/4,Test37,-73.00
5701,15/5/27,Test19,287.00
5702,15/3/2,Test94,-501.00
5703,15/3/5,Test11,106.00
5704,15/9/5,Test35,297.00
5705,15/5/27,Test58,461.99
5706,15/11/21,Test40,356.00
5707,15/6/15,Test17,-855.00
5708,15/4/5,Test4,-625.00
5709,15/7/27,Test45,-337.00
5710,15/1/11,Test30,-119.00
5711,15/2/14,Test71,-423.00
5712,15/2/8,Test62,-821.00
5713,15/7/3,Test28,839.99
5714,15/11/12,Test8,-696.00
5715,15/8/8,Test48,-242.00
5716,15/5/17,Test80,863.00
5717,15/3/20,Test87,851.00
5718,15/12/8,Test2,-172.00
5719,15/5/27,Test60,647.00
5720,15/6/27,Test43,-350.00
5721,15/12/1,Test76,-466.00
5722,15/10/21,Test99,-434.00
5723,15/8/4,Test42,873.00
5724,15/7/30,Test53,583.00
5725,15/10/9,Test49,-738.00
5726,15/4/11,Test31,934.00
5727,15/6/2,Test58,823.00
5728,15/5/19,Test69,60.99
5729,15/5/22,Test66,-152.99
5730,15/1/2,Test71,380.99
5731,15/4/10,Test84,-872.00
5732,15/10/22,Test72,-223.99
5733,15/6/25,Test69,-434.00
5734,15/3/20,Test17,-393.00
5735,15/8/8,Test71,-563.99
5736,15/3/28,Test20,-433.00
5737,15/5/14,Test8,-610.00
5738,15/9/30,Test54,-333.00
5739,15/7/31,Test36,-956.00
5740,15/12/31,Test79,-983.00
5741,15/3/10,Test83,-970.99
5742,15/10/7,Test92,-197.99
5743,15/10/12,Test42,908.00
5744,15/8/5,Test46,-647.00
5745,15/12/31,Test96,-549.00
5746,15/6/30,Test90,727.00
5747,15/4/4,Test83,230.00
5748,15/2/25,Test1,-152.00
5749,15/3/11,Test94,-295.00
5750,15/8/17,Test5,693.00
5751,15/3/15,Test65,413.00
5752,15/7/12,Test31,-291.00
5753,15/3/23,Test36,-523.00
5754,15/6/16,Test13,74.00
5755,15/10/11,Test67,-520.99
5756,15/3/19,Test94,-570.00
5757,15/2/19,Test24,-606.00
5758,15/12/13,Test44,-840.00
5759,15/9/27,Test53,824.00
5760,15/4/27,Test53,-229.00
5761,15/2/9,Test62,321.00
5762,15/10/26,Test9,973.00
5763,15/5/9,Test89,-967.99
5764,15/6/18,Test86,-645.00
5765,15/9/5,Test31,823.00
5766,15/7/17,Test66,966.00
5767,15/7/31,Test34,-793.99
5768,15/7/4,Test16,-165.00
5769,15/2/12,Test35,-512.00
5770,15/10/17,Test58,571.00
5771,15/7/9,Test92,957.00
5772,15/11/4,Test85,-766.00
5773,15/3/27,Test18,989.00
5774,15/5/5,Test84,216.00
5775,15/8/29,Test54,807.00
5776,15/5/25,Test76,520.00
5777,15/6/30,Test69,672.00
5778,15/6/7,Test76,-789.00
5779,15/3/17,Test3,-881.00
5780,15/10/6,Test18,-61.00
5781,15/10/14,Test14,-549.00
5782,15/5/24,Test54,265.00
5783,15/2/25,Test63,-980.00
5784,15/4/2,Test19,481.00
5785,15/9/14,Test20,-420.00
5786,15/12/15,Test74,204.00
5787,15/1/18,Test16,215.00
5788,15/5/18,Test17,-290.00
5789,15/3/31,Test4,928.99
5790,15/1/10,Test25,-120.00
5791,15/1/17,Test95,996.00
5792,15/11/21,Test31,-433.00
5793,15/11/16,Test62,-926.00
5794,15/11/5,Test94,768.00
5795,15/9/1,Test18,501.00
5796,15/11/31,Test22,-438.00
5797,15/5/4,Test7,495.00
5798,15/9/28,Test69,-64.99
5799,15/2/5,Test29,526.00
5800,15/2/29,Test28,898.00
5801,15/6/19,Test15,-716.00
5802,15/2/1,Test27,-336.99
5803,15/2/17,Test79,406.00
5804,15/7/15,Test62,444.00
5805,15/4/22,Test26,789.99
5806,15/12/9,Test38,357.99
5807,15/2/4,Test67,-100.00
5808,15/11/25,Test96,676.00
5809,15/2/23,Test64,-142.99
5810,15/9/13,Test17,-760.00
5811,15/5/6,Test63,247.99
5812,15/5/8,Test78,234.99
5813,15/2/17,Test62,695.99
5814,15/11/27,Test77,582.00
5815,15/4/16,Test87,-531.00
5816,15/5/19,Test74,750.00
5817,15/2/6,Test69,-467.00
5818,15/2/25,Test89,774.00
5819,15/11/28,Test75,-634.00
5820,15/10/27,Test75,685.99
5821,15/8/15,Test42,-954.00
5822,15/9/22,Test44,261.00
5823,15/11/12,Test1,-146.00
5824,15/3/15,Test88,-515.00
5825,15/3/6,Test18,841.99
5826,15/5/17,Test100,751.99
5827,15/10/10,Test52,614.00
5828,15/11/24,Test80,639.00
5829,15/3/3,Test100,880.99
5830,15/7/18,Test59,69.00
5831,15/9/11,Test74,39.00
5832,15/5/20,Test53,-456.00
5833,15/2/26,Test23,-387.99
5834,15/2/25,Test38,131.00
5835,15/1/10,Test49,-349.99
5836,15/9/29,Test5,514.00
5837,15/8/1,Test91,-230.99
5838,15/12/28,Test7,322.00
5839,15/12/24,Test91,-624.00
5840,15/12/11,Test64,-616.00
5841,15/2/13,Test29,-521.00
5842,15/1/30,Test39,-163.00
5843,15/5/27,Test38,55.99
5844,15/12/14,Test81,-808.00
5845,15/9/29,Test82,817.00
5846,15/11/15,Test26,-437.00
5847,15/6/3,Test89,-220.00
5848,15/12/7,Test35,397.00
5849,15/12/12,Test41,781.00
5850,15/4/31,Test32,-557.00
5851,15/3/10,Test39,-332.99
5852,15/12/5,Test81,668.00
5853,15/2/30,Test45,-309.00
5854,15/4/20,Test46,-173.00
5855,15/7/15,Test58,769.00
5856,15/2/24,Test78,-996.00
5857,15/1/13,Test80,155.99
5858,15/10/26,Test52,439.99
5859,15/3/7,Test97,-193.00
5860,15/2/8,Test26,916.00
5861,15/11/30,Test32,-653.00
5862,15/9/31,Test43,-664.99
5863,15/8/12,Test61,892.99
5864,15/1/21,Test97,-323.99
5865,15/11/9,Test12,859.00
5866,15/9/20,Test26,466.00
5867,15/11/30,Test98,17.00
5868,15/4/23,Test74,-707.00
5869,15/2/10,Test87,687.99
5870,15/9/18,Test4,-310.99
5871,15/10/17,Test99,249.00
5872,15/10/26,Test87,-336.99
5873,15/10/25,Test6,-100.99
5874,15/6/30,Test16,-521.00
5875,15/4/17,Test61,336.00
5876,15/5/10,Test78,-346.00
5877,15/4/5,Test67,944.00
5878,15/7/16,Test14,-470.00
5879,15/6/28,Test68,818.00
5880,15/10/20,Test34,-286.99
5881,15/5/13,Test9,-974.00
5882,15/8/21,Test6,251.00
5883,15/11/21,Test4,-818.00
5884,15/8/11,Test51,-556.00
5885,15/4/9,Test65,-690.00
5886,15/9/3,Test24,711.00
5887,15/6/31,Test65,-989.00
5888,15/5/20,Test47,364.00
5889,15/2/8,Test64,345.99
5890,15/9/28,Test34,721.00
5891,15/4/1,Test65,173.00
5892,15/2/28,Test74,813.00
5893,15/12/2,Test100,208.00
5894,15/1/22,Test96,809.00
5895,15/4/23,Test16,-764.00
5896,15/4/20,Test9,91.00
5897,15/8/29,Test20,-137.99
5898,15/9/7,Test70,-475.00
5899,15/12/22,Test47,-776.99
5900,15/4/22,Test64,682.00
5901,15/10/31,Test21,-522.99
5902,15/8/13,Test44,912.00
5903,15/3/21,Test66,300.00
5904,15/1/19,Test65,-656.00
5905,15/5/20,Test31,-56.00
5906,15/8/31,Test50,24.00
5907,15/3/18,Test97,543.00
5908,15/4/27,Test52,799.00
5909,15/1/30,Test27,217.00
5910,15/4/25,Test23,-598.00
5911,15/11/1,Test85,-643.99
5912,15/9/13,Test8,300.00
5913,15/3/28,Test17,540.00
5914,15/9/27,Test18,406.00
5915,15/2/7,Test24,656.00
5916,15/8/26,Test83,-931.00
5917,15/8/4,Test21,-93.00
5918,15/5/15,Test13,685.00
5919,15/2/19,Test8,378.00
5920,15/8/19,Test15,-840.00
5921,15/5/28,Test54,892.00
5922,15/4/26,Test58,-496.00
5923,15/7/12,Test93,-120.00
5924,15/2/19,Test46,178.00
5925,15/11/23,Test18,583.00
5926,15/11/13,Test66,-352.00
5927,15/4/20,Test53,603.00
5928,15/3/10,Test53,-349.99
5929,15/4/12,Test99,-787.00
5930,15/9/6,Test85,577.99
5931,15/9/16,Test89,27.99
5932,15/4/4,Test31,-336.00
5933,15/4/8,Test19,929.00
5934,15/7/31,Test22,464.00
5935,15/6/8,Test51,86.00
5936,15/6/8,Test42,206.99
5937,15/8/2,Test2,-502.00
5938,15/2/7,Test74,604.00
5939,15/12/6,Test76,791.00
5940,15/12/8,Test77,-373.00
5941,15/9/26,Test3,948.99
5942,15/6/27,Test83,80.00
5943,15/11/5,Test96,-228.00
5944,15/10/10,Test51,-439.00
5945,15/9/18,Test54,-569.00
5946,15/4/26,Test19,-57.00
5947,15/3/21,Test76,945.00
5948,15/4/17,Test57,913.00
5949,15/2/6,Test82,559.00
5950,15/10/31,Test21,-805.00
5951,15/8/3,Test62,325.00
5952,15/5/28,Test8,-285.00
5953,15/2/14,Test54,-998.99
5954,15/2/25,Test8,-936.00
5955,15/9/19,Test36,-323.00
5956,15/8/9,Test98,-480.00
5957,15/6/11,Test62,-700.99
5958,15/7/15,Test11,-560.99
5959,15/6/9,Test43,57.99
5960,15/10/24,Test37,-54.00
5961,15/8/18,Test55,-698.00
5962,15/9/9,Test25,84.00
5963,15/10/4,Test47,-125.00
5964,15/9/6,Test89,-24.00
5965,15/4/22,Test94,720.00
5966,15/6/19,Test56,339.99
5967,15/2/16,Test26,388.99
5968,15/5/26,Test69,84.00
5969,15/7/29,Test33,-938.99
5970,15/7/29,Test47,-696.00
5971,15/11/3,Test79,-454.99
5972,15/7/6,Test67,388.00
5973,15/12/19,Test15,-956.00
5974,15/6/23,Test13,-409.99
5975,15/8/14,Test97,-520.99
5976,15/11/22,Test29,47.00
5977,15/12/8,Test66,-519.00
5978,15/6/31,Test24,-710.00
5979,15/12/24,Test57,-927.00
5980,15/2/17,Test15,801.00
5981,15/11/17,Test8,-51.00
5982,15/4/20,Test6,201.00
5983,15/7/29,Test100,-156.00
5984,15/2/28,Test89,-297.00
5985,15/11/3,Test34,75.00
5986,15/2/3,Test25,31.00
5987,15/7/24,Test40,186.00
5988,15/7/28,Test21,442.99
5989,15/8/22,Test43,-291.99
5990,15/12/10,Test53,-321.00
5991,15/10/6,Test45,-809.00
5992,15/11/4,Test19,-649.99
5993,15/9/22,Test23,-792.00
5994,15/4/28,Test66,437.00
5995,15/11/16,Test87,238.00
5996,15/9/15,Test65,-681.00
5997,15/5/27,Test22,-682.00
5998,15/5/21,Test93,-674.00
5999,15/1/19,Test88,-223.00
6000,15/7/25,Test49,904.99
6001,15/9/11,Test15,363.00
6002,15/11/30,Test69,640.00
6003,15/11/18,Test12,989.00
6004,15/3/11,Test77,-812.99
6005,15/7/16,Test93,347.00
6006,15/11/6,Test69,199.99
6007,15/9/19,Test24,580.99
6008,15/6/7,Test37,-469.00
6009,15/5/30,Test94,985.00
6010,15/12/29,Test2,735.00
6011,15/2/26,Test10,111.00
6012,15/11/17,Test66,-53.00
6013,15/9/5,Test71,106.00
6014,15/11/1,Test6,-818.00
6015,15/11/4,Test96,-130.00
6016,15/7/24,Test3,469.00
6017,15/6/4,Test21,911.00
6018,15/7/22,Test56,-54.00
6019,15/12/18,Test25,-282.00
6020,15/10/4,Test46,-665.99
6021,15/3/15,Test43,-548.00
6022,15/5/12,Test32,544.00
6023,15/7/16,Test40,-842.00
6024,15/5/14,Test85,442.00
6025,15/6/19,Test67,-348.00
6026,15/8/25,Test5,-630.00
6027,15/11/22,Test94,74.00
6028,15/3/18,Test72,215.00
6029,15/5/7,Test79,354.00
6030,15/11/14,Test92,-493.00
6031,15/1/27,Test18,-136.00
6032,15/5/21,Test46,856.00
6033,15/6/2,Test59,-94.99
6034,15/1/28,Test94,-132.00
6035,15/5/13,Test65,-922.00
6036,15/11/18,Test39,-124.00
6037,15/3/1,Test44,825.00
6038,15/7/11,Test53,572.00
6039,15/7/9,Test93,36.00
6040,15/5/18,Test67,-40.00
6041,15/11/20,Test53,482.00
6042,15/9/9,Test79,365.00
6043,15/4/8,Test21,-464.00
6044,15/7/16,Test71,-878.00
6045,15/3/1,Test97,240.00
6046,15/8/3,Test16,5.00
6047,15/7/21,Test32,-111.00
6048,15/10/14,Test31,16.00
6049,15/9/14,Test80,265.00
6050,15/8/16,Test53,480.00
6051,15/6/11,Test47,486.00
6052,15/2/17,Test55,567.00
6053,15/11/3,Test89,-381.99
6054,15/2/29,Test93,329.99
6055,15/1/31,Test74,-354.00
6056,15/6/16,Test93,68.00
6057,15/8/17,Test89,169.00
6058,15/3/12,Test10,799.00
6059,15/2/16,Test67,-479.00
6060,15/6/2,Test36,-953.99
6061,15/7/12,Test27,-289.00
6062,15/8/16,Test87,903.00
6063,15/11/20,Test26,499.00
6064,15/9/1,Test11,866.00
6065,15/6/8,Test14,401.00
6066,15/10/11,Test49,-57.99
6067,15/4/9,Test96,-355.00
6068,15/9/19,Test15,93.00
6069,15/12/11,Test91,169.99
6070,15/7/9,Test48,73.99
6071,15/8/7,Test44,-328.00
6072,15/2/8,Test74,-431.00
6073,15/8/28,Test21,119.00
6074,15/1/18,Test93,115.00
6075,15/3/21,Test80,-970.99
6076,15/7/15,Test76,454.00
6077,15/4/8,Test41,-701.00
6078,15/11/13,Test88,-750.99
6079,15/3/1,Test49,-347.00
6080,15/6/13,Test4,-245.00
6081,15/4/18,Test67,589.00
6082,15/11/14,Test8,-367.00
6083,15/1/6,Test18,-986.99
6084,15/4/10,Test27,79.00
6085,15/6/6,Test51,-806.00
6086,15/3/25,Test99,925.00
6087,15/7/5,Test19,408.00
6088,15/12/30,Test24,810.00
6089,15/5/1,Test88,-18.99
6090,15/6/30,Test58,762.00
6091,15/11/4,Test81,-793.00
6092,15/8/16,Test21,-904.00
6093,15/7/21,Test84,-347.00
6094,15/3/24,Test10,983.00
6095,15/6/7,Test16,-955.99
6096,15/6/22,Test34,-719.00
6097,15/5/23,Test80,866.00
6098,15/3/20,Test74,-365.00
6099,15/6/5,Test67,-981.00
6100,15/9/8,Test25,-962.00
6101,15/8/6,Test96,-315.00
6102,15/11/7,Test31,17.00
6103,15/7/13,Test83,636.00
6104,15/10/27,Test25,669.00
6105,15/2/23,Test15,-56.00
6106,15/8/7,Test48,-648.00
6107,15/3/30,Test73,645.00
6108,15/6/21,Test43,-46.00
6109,15/12/29,Test44,-666.00
6110,15/5/14,Test82,-724.99
6111,15/10/13,Test66,112.00
6112,15/2/6,Test68,114.00
6113,15/7/16,Test10,970.00
6114,15/7/10,Test39,-320.00
6115,15/12/25,Test99,254.00
6116,15/2/2,Test37,-772.00
6117,15/4/16,Test96,-910.00
6118,15/4/19,Test78,990.00
6119,15/1/14,Test76,-550.00
6120,15/5/19,Test68,800.99
6121,15/3/7,Test49,-719.00
6122,15/8/16,Test22,457.00
6123,15/11/20,Test38,753.00
6124,15/10/5,Test15,-368.00
6125,15/1/15,Test94,290.99
6126,15/12/26,Test22,-694.99
6127,15/4/9,Test51,963.00
6128,15/10/15,Test91,-575.00
6129,15/1/28,Test88,-922.00
6130,15/7/16,Test11,-40.00
6131,15/6/30,Test97,-935.00
6132,15/11/25,Test29,20.00
6133,15/5/21,Test76,-277.00
6134,15/3/31,Test41,240.99
6135,15/11/6,Test14,315.00
6136,15/10/7,Test61,-684.00
6137,15/4/5,Test55,73.00
6138,15/5/5,Test35,-156.00
6139,15/4/1,Test7,34.00
